QnA,"Commerces, lieux publics et services prioritaires","Centres commerciaux de Montréal: y'a-t-il une date de réouverture?",N/A,"Dans toutes les régions du Québec, à l’exception de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail peuvent ouvrir, y compris ceux situés dans les centres commerciaux. Sur les territoires de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail qui exercent des activités ou qui offrent des services jugés prioritaires ainsi que ceux qui disposent d’une porte extérieure habituellement utilisée par la clientèle peuvent ouvrir. La date de réouverture des centres commerciaux situés dans ces régions n’a pas encore été annoncée. Les entreprises de la chaîne d’approvisionnement de ces commerces peuvent également exercer leurs activités."
QnA,"Sports, loisirs et culture",Débarcadère pour mon bateau,N/A,"Le gouvernement du Québec demande d’annuler les voyages qui ne sont pas essentiels. Si une personne part tout de même en voyage, il est d’abord conseillé de consulter les [Conseils aux voyageurs et avertissements ]( ) du Gouvernement du Canada. Un isolement obligatoire est demandé à toutes les personnes qui reviennent de l’étranger."
QnA,"Consignes d’isolement, symptômes et traitements","A quoi sert la distanciation sociale pour limiter l'épidémie de corona?",N/A,"Tout indique que la COVID-19 se transmet de personne à personne à la suite d’un contact étroit. Rien n’indique que les animaux jouent un rôle dans la propagation de la maladie. Au Québec, aucune évidence ne suggère un risque d’infection des humains par les animaux ou par des produits animaux. Des cas de transmission de l'humain vers certains animaux à la suite de contacts étroits ont été établis dans quelques pays. Les connaissances actuelles indiquent notamment que les chats, les furets et les chiens peuvent être infectés. Les animaux qui sont exposés au virus peuvent être assimilés à une surface contaminée qui est difficilement désinfectable et généralement mobile. Les risques de contamination sont réduits en appliquant les mesures suivantes :​ *   [Recommandations du ministère de la Santé et des Services sociaux]( ) *   [Mesures de biosécurité]( )"
QnA,"Consignes d’isolement, symptômes et traitements","Comment se protéger de la COVID de quelqu'un qui vient de l'extérieur ?",N/A,"Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. Certaines pratiques sont recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes d'isolement]( )."
QnA,"Commerces, lieux publics et services prioritaires",Quels commerces sont des services essentiels et vont rester ouvert?,N/A,"Dans toutes les régions du Québec, à l’exception de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail peuvent ouvrir, y compris ceux situés dans les centres commerciaux. Sur les territoires de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail qui exercent des activités ou qui offrent des services jugés prioritaires ainsi que ceux qui disposent d’une porte extérieure habituellement utilisée par la clientèle peuvent ouvrir. La date de réouverture des centres commerciaux situés dans ces régions n’a pas encore été annoncée. Les entreprises de la chaîne d’approvisionnement de ces commerces peuvent également exercer leurs activités."
QnA,Transports et déplacements,Est-ce que je pourrais aller en croisière cet été ?,N/A,"Le gouvernement du Québec demande d’annuler les voyages qui ne sont pas essentiels. Si une personne part tout de même en voyage, il est d’abord conseillé de consulter les [Conseils aux voyageurs et avertissements ]( ) du Gouvernement du Canada. Un isolement obligatoire est demandé à toutes les personnes qui reviennent de l’étranger."
QnA,Transports et déplacements,Quels sont les produits à utiliser pour nettoyer mes mains avant de prendre un taxi ?,N/A,"Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
QnA,"Commerces, lieux publics et services prioritaires","J'ai besoin de laver mon linge alors est-ce que les nettoyeurs, lavomats et buanderies restent ouverts?",N/A,"Quelqu’un peut recevoir chez lui une personne ou un proche qui offre un service essentiel ou prioritaire ou dont le soutien est requis. Toutefois, il convient de faire preuve de prudence et de s’assurer que le service requis ne peut attendre. Par exemple, faire venir un plombier pour une réparation urgente est permis. En contrepartie, il est déconseillé, dans le contexte actuel, de faire appel à un plombier pour des tâches qui peuvent attendre, comme le remplacement d’un évier fonctionnel. Cette recommandation s’applique également aux personnes ou aux proches qui viendraient, par exemple, faire du ménage à domicile. Si le service ou le soutien requis ne peut attendre, les personnes doivent maintenir, dans la mesure du possible, une distance minimale de deux mètres et appliquer les [consignes sanitaires]( ) de base."
QnA,Transports et déplacements,Est-il permis de transporter son conjoint ne vivant pas à la même adresse?,N/A,"Oui, car les livraisons de colis sont considérées comme des services prioritaires. Les livreurs ne doivent cependant pas présenter de symptômes de la COVID-19."
QnA,"Sports, loisirs et culture","Je voudrais savoir s'il y a une limitation dans le nombre de personnes dans le cadre d'entraînement extérieur, yoga, thaï chi",N/A,"À compter du 8 juin, les activités sportives, de loisir et de plein air individuelles ou collectives qui se déroulent à l’extérieur seront autorisées sous réserve de l’application des principes de distanciation physique et de l’ensemble des recommandations de la Direction générale de la santé publique. Pour l’instant, les sports collectifs devront être pratiqués dans un format « entraînement » seulement, sans contact. Les parties et les compétitions locales pourraient reprendre vers la fin du mois de juin, selon l’évolution de la situation. Des annonces seront faites ultérieurement. Les activités extérieures individuelles et collectives supervisées, comme le yoga et les sorties en plein air guidées, sont aussi permises dès maintenant. Cette phase de réouverture inclut également la tenue de compétitions locales pour les activités individuelles et à deux qui permettent le respect d’une distanciation physique de 2 mètres entre les personnes."
QnA,"Commerces, lieux publics et services prioritaires","C'est quoi les entreprises qui vont pouvoir recommencer les activités?",N/A,"Dans toutes les régions du Québec, à l’exception de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail peuvent ouvrir, y compris ceux situés dans les centres commerciaux. Sur les territoires de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail qui exercent des activités ou qui offrent des services jugés prioritaires ainsi que ceux qui disposent d’une porte extérieure habituellement utilisée par la clientèle peuvent ouvrir. La date de réouverture des centres commerciaux situés dans ces régions n’a pas encore été annoncée. Les entreprises de la chaîne d’approvisionnement de ces commerces peuvent également exercer leurs activités."
QnA,"Commerces, lieux publics et services prioritaires",Est-ce que les photographes professionnels peuvent ouvrir?,N/A,"Dans toutes les régions du Québec, à l’exception de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail peuvent ouvrir, y compris ceux situés dans les centres commerciaux. Sur les territoires de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail qui exercent des activités ou qui offrent des services jugés prioritaires ainsi que ceux qui disposent d’une porte extérieure habituellement utilisée par la clientèle peuvent ouvrir. La date de réouverture des centres commerciaux situés dans ces régions n’a pas encore été annoncée. Les entreprises de la chaîne d’approvisionnement de ces commerces peuvent également exercer leurs activités."
